"text","class_label"
"Lets get one thing out of the way. I am a HUGE Bruce Campbell fan, I have the Evil Dead series, have the action figures, and have seen Bubba Ho-Tep. I am a fan of cheesy, laughable horror flicks and know how to appreciate the whole ""it's so bad it's good"" deal. <br /><br />I wish I could say the same about this movie. I watched this movie with high expectations, I wanted it to be good, campy, something from the BC we have all come to know and love. It started out promising enough, but after the first 20 minutes I resided to watching the rest of this sorry excuse of a movie as if I had just been shot with tranquilizer darts. <br /><br />The idea itself isn't a bad one; two men, don't get along, both killed by the same psycho woman, half of one man's brain is transplanted into the other's head, they argue, disagree and the comedy ensues. <br /><br />What killed me is how extremely unorganized and boring it was! It had potential, even as a camp flick to be so much better than it was. The plot was boring, even Bruce's zany physical slap stick couldn't make it work. <br /><br />Word's cannot even properly express the ridiculous robot that Bruce's wife's brain ends up getting put into. Easily the worst looking robot I have ever seen anywhere (even for a B movie.) The whole idea is dumb. <br /><br />What the hell was going through Bruce's mind when he made this steaming pile is beyond me. Why Ted Raimi didn't go running to his big brother asking him to slap some sense into Bruce and not to mention some lessons about making an enjoyable movie on a budget is beyond me.<br /><br />Shame on you Bruce!!!","negative"
"I enjoy B movies. I think Bruce Campbell is a very watchable actor. I love how he delivers his lines. 'Evil Dead 2 and 'Army of Darkness' were great movies. I liked 'Running Time'. However, I don't know if I'll ever watch this movie again...and I bought it. Now, after saying that, I bet the commentary tracks and special features will be worth watching! This movie just has far too many holes for me to actually enjoy, even as a cheapo movie. First off, Ted Raimi was annoying, just flat out annoying. There was nothing to his badly acted / written character that hasn't been done better a thousand times before. The directing sadly was sub par and the choice of some shots...yikes. I don't expect Woody Allen or James Cameron here, but Campbell did not deliver.<br /><br />I did not purchase this thinking it was going to be an Oscar movie like 'Annie Hall', but still I'm disappointed. I would have been happy with 'Mallrats' or 'The Rhino Brothers'. I got much less. By the end of the movie there were no scenes that popped out to me, no dialogue that resonated within me. Even 'Hostel' had a classic line for petes sake! I do not recommend this movie.","negative"
"I just saw this movie last night at a midnight sneak preview screening (I work for an independent theatre chain in Colorado - it's one of the perks)...I'm sorry, but this is one of THE WORST movies I've ever seen! I know that there are some Bruce Campbell fanatics out there who (like Star Wars die-hards) will string you up from the nearest tree if you DARE speak any ill of their beloved cinematic icon...nevertheless, Campbell-teers, this particular work from The Chin is a celluloid black hole.<br /><br />Before you make any assumptions that I'm some hoity-toity film buff who only watches ""real"" movies like ""Ladies in Lavender"" and ""Sideways"", think again - I'm a huge fan of B-movies, and Bruce Campbell in particular. His trademark character Ash is one of my favorites, and his portrayal of the aging Elvis in Bubba Ho-Tep was phenomenal.<br /><br />But hey, B-movies still have the potential to be reeeeally, reeeeally bad (and not in that ""good"" campy way we all love)...and that's what watching this particular one was like for me and my fellow co-workers. With the exception of that one tracking shot where Bruce runs through the square and scares the kids, there were no laughs to be had. Overall, we found the story to be mind-numbingly stoopid, the pacing mollasses-like, and the so-called humor dumber than a bag of hammers. (I'm sorry, but Ted Raimi's ""Pavel"" character was not comic relief...he was just plain retarded!) Believe me, we all went into this really wanting to like it, but left feeling incredibly disappointed and robbed of two hours.<br /><br />If you absolutely loved this movie, plan to see it multiple times, want to marry and have kids with it, etc., that's fantastic - we all like what we like, so you get no judgement from me. But don't go questioning the sense of humor or fan loyalty of those who aren't having multiple orgasms over Campbell's latest cinematic coupe. This flick was a steaming turd sandwich in my humble opinion...and as a true Campbell fan, I'm allowed to say that!","negative"
"Guys, what can I tell you? I'm Bulgarian. I can't remember how many times I talk to Americans and let alone that they don't have a slightest clue where is Bulgaria, but they say things like: ""There's a war going on there, right?"" or ""I've never imagined that in a place like Bulgaria people have Internet"" Go watch Bruce Campbell's ""The Man With The Screaming Brain"". I was curious about this movie, cause 1) I'm Bruce Campbell fan - ""Evil Dead"" trilogy and ""The Adventures of Brisco County Jr."" 2) The movie was shot entirely on location in Bulgaria, the second after ""Alien Apocalypse"" which is also nearly unwatchable. 3) I enjoy nice B-movies<br /><br />Well... The movie presents our country like a never-ending Gypsy Town where they raid your car, wave around illegal guns, and you can get killed any moment. And Bruce's line ""Bull$h1t Bulgaria"" is more than offending.<br /><br />Ted Raimi and Stacy Ceach make a great team, Bruce does his special - beats himself up and that's all. Nothing more to see here.<br /><br />Peoeple give this movie 10 just because of Bruce's cult status, but it doesn't deserve more than 3. Waste of film.","negative"
"My brain was screaming ""why do you keep watching! Turn it off and go to bed!"" But couch potatoness won out, and I watched until the predictable ending. I guess when it's Bruce Campbell I need to give it a chance.<br /><br />I find it hard to complain about a low budget movie purely because of the low budget... time and time again we see low budget movies proving that a good story, good writing and good acting are enough to make a good movie. Ted and Bruce got their start on just such a movie, but they didn't seem to learn from Sam that it takes a bit more than slapping it on film to make a movie.<br /><br />It's sad, too, because Bruce has always been a favorite. After the 70's and 80's, I just can't believe movies this bad are still being made. Bruce, I'm really disappointed.","negative"
"I'm 35. Bruce was THE man in Evil Dead, and I still love to watch ED1 and ED2. It was cool also to see him as The King two or three years ago in Bubba Ho Tep in which he showed versatility and great acting talent. But this Screaming Brain adventure is certainly not for Bruce's early fans. Either I'm getting too old for this sh17, or I'm just not part of Bruce's target audience anymore. I'm positive kids age 9 to 13 will love this film. But this over extended matinée sci-fi comedy contains about 5 minutes total of interesting moments, and the rest is cheap kids slapstick humor. Campbell better talk seriously with Sam Raimi and get their brains screaming together for a last Evil Dead reunion picture to get back my interest. At least there would be a good director behind the camera... Sorry Bruce, this just doesn't cut it for me. Take care.","negative"
"Written by, directed by and starring the champ of camp Bruce Campbell. Easy on its easy to tell this is a budget on a shoestring affair; filmed independently in Bulgaria. All I can really say for sure is that silly is not always funny. Campbell plays an affluent American business man with a cheating wife(Antoinette Byron)and trying to close a business transaction before he is murdered. He hires a cabbie to drive him around a strange little town; not knowing that his wife is 'carrying on' with the taxi driver. Within moments of Campbell being bludgeoned; the cabbie is killed in the same location. A mad scientist(Stacy Keach)proceeds with an experiment putting the cabbie's brain inside the American's head. With massive stitches on his forehead, Campbell breaks free and roams the streets looking for his wife; all the while he is arguing with a strange voice inside his over-sized head. Campbell contorts his rubbery face making silly expressions as he argues with himself. Thus, Bruce is doing what he does best and no doubt his many fans will be pleased. I get the impression this must have been written as a straight comedy. Rounding out the cast are Ted Raimi, Tamara Gorski, and Vladmir Kolev. Watch for this on the Sci-Fi Channel.","negative"
"As a Bruce Campbell fan for nearly two decades, I was thrilled to have an opportunity to see his latest film on the big screen with the man himself in attendance. Unfortunately, ""Man with the Screaming Brain"" was itself a disappointment.<br /><br />Set in Bulgaria--where the Sci-Fi Channel makes its Saturday night original films--""Man with the Screaming Brain"" is a curious mix of '50s B-movie horror, body-switching comedy, violent revenge flick, and overdone slapstick with a touch of romantic reconciliation. If that doesn't make sense, well, neither does ""Man with the Screaming Brain."" Campbell plays a pharmaceutical company CEO who visits Bulgaria with his estranged wife in an inexplicable attempt to invest in the former Communist country's half-finished subway system. The two fall in with a former KGB agent turned cab driver, and all three ultimately meet their demise at the hands of a vengeful gypsy woman.<br /><br />A local scientist (Stacy Keach) and his goofy assistant (Ted Raimi), who have developed a technique to allow tissue transplants without the possibility of rejection, steal the bodies and place a portion of the cab driver's brain into Campbell's damaged skull. Also, they put his wife's brain into a robotic body they just happen to have at hand.<br /><br />Campbell escapes, and with a hastily-restitched skull and the voice of the cab driver--whose transplanted brain tissue controls the left side of his body--echoing in his head, sets off to find and kill the gypsy. (His robot wife does the same.) <br /><br />But first, there's an attempt to emulate Steve Martin/Lily Tomlin's ""All of Me"" when Campbell's two personalities battle for dominance over a restaurant dinner. Just as he was playing his own evil hand in ""Evil Dead II,"" Campbell is adept at making his body appear to be inhabited by more than one mind.<br /><br />At times, ""Screaming"" comes closest to another Steve Martin film, ""The Man with Two Brains,"" as it also takes a silly approach to '50s sci-fi clichés. However, it tries too hard for too little result, and that goes double for Ted Raimi's semi-comprehensible Bulgarian oaf, who gets entirely too much screen time. (Nothing against Raimi, it's just that he's better in smaller doses.) <br /><br />In the end, it's neither outrageous (or funny) enough to satisfy as a spoof, nor is it serious enough to enjoy as a B-movie pastiche. I was glad that Campbell had already left the screening by the time it ground to a halt, as I feared having to say, ""Gee, Bruce, that was really...something.""<br /><br />Perhaps the best praise I can give it as a film is that at least the images stuck to the emulsion. And it was twice as good as ""Alien Apocalypse.""","negative"
"It's so fake! The plot seems like a generic adaptation of the average blaxploitation film. The common themes of blaxploitation like racism, oppression and fighting for the integrity of your community are outlined so simplistically/shallowly. And the jokes aren't even funny! Dolemite does these stand up monologue comedy routines that are really painful. All the people around him deliver this canned laughter. Even the soundtrack sounds like it's fakin' the funk. For far better comedy in a blaxploitation try ""Coffy"" & ""Friday Foster"" with Pam Grier. For a more realistic blax experience try ""Black Heat"".","negative"
"I love the so-called ""blaxploitation"" films and have seen dozens. Some, such as COTTON COMES TO HARLEM, SHAFT and HAMMER have excellent production values and are very entertaining, while many others are very cheap and silly, but still entertaining, such as BROTHERHOOD OF DEATH or COFFEY. However, DOLEMITE manages something rare for the genre--it's just cheap and silly and not the least bit entertaining! It's like blaxploitation made for very, very stupid people.<br /><br />Years ago, I saw a takeoff on the Dolemite films on ""Mad TV"" and unfortunately, the real DOLEMITE isn't any better. Like the parody, the acting is just atrocious. Rudy Ray Moore has all the charm and charisma of a piece of balsa wood. He can barely read his lines and his ""karate"" is a joke--with his kicks obviously missing the target again and again. As for the rest of the actors, many might be even worse. My favorite was the FBI guy who couldn't even remember his lines and really struggled to get them out--yet they didn't even bother to re-film these scenes! In fact, so much of it was inept that I had a hard time figuring out whether the film was intended as a joke.<br /><br />If you think that despite horrible acting and action that there is something worth seeing about this film, you're wrong. Even for the perverts out there hoping to see some skin, will be disappointed. The naked women in the film really do look like hard-luck prostitutes and there's nothing remotely y about their sagging bodies. I think looking at old people naked--REEEAALLY old people naked--is no worse than looking at these ""ladies"". And as for Rudy Ray, he has ""man boobs"". No Black super-hero or anti-hero should look that bad naked!! For goodness sakes, put on your clothes people and come up with a script that doesn't look like it was written by winos!!!<br /><br />FYI--Apparently, there are actually sequels to this film!! I can't imagine watching them, so you'll just have to find someone else to review them. I have watched PLAN 9 FROM OUTER SPACE, TEENAGERS FROM OUTER SPACE and ROBOT MONSTER, but I just don't think I can bring myself to see another Dolemite film--they are that bad!","negative"
"""Dolemite"" is the touching story of Dolemite (Gotta love blaxploitation film titles), an ex-con who probably should still be in jail. He gets in trouble with cops, friends, drug dealers, women, prostitutes, and society in general. He's just not that likable a guy. Neither is the movie, though it's still hilarious and worth watching.<br /><br />The flimsy premise is that Dolemite (played with as much enthusiasm as star Rudy Ray Moore can muster) is in jail for a crime he claims he didn't commit. When a drug hit or a drug bust or drug something is about to go down, the warden releases him to stop it, or help it, or just watch it. Not very clear. All I know is that I was unaware that the justice system frees convicts in order to allow them to prove their own innocence. My ignorance, I guess.<br /><br />The plot is convoluted and unimportant, basically Dolemite goes around killing people (Usually with very poorly choreographed karate), having , and cursing out people, sometimes even rhyming too. The joys of the movie are its total incompetence, and its total indifference in the matter.<br /><br />I stopped counting the number of times I saw the boom mike after it was in one scene for the entire duration (about two minutes of film). I stopped questioning why the warden was looking down at where Dolemite was sitting, even after he stood up and walked around, when they cut back to the establishing shot and Dolemite was inexplicably sitting down again. I stopped wondering why Dolemite dressed like that when he got naked on the street to change, because he didn't want to get in his car with the ugly (read: normal) clothes the jail gave him. And I stopped wondering where he learned karate when he jiggles his hand on a guy's stomach and somehow cuts him open. The only time I was ever remotely nervous and tense was when the disgusting, flabby white mayor is walking around totally naked with nothing but a towel hanging around his neck which just barely covers him up. You keep saying ""Cut away...cut away...cut away"" but by the time they do, you are already emotionally scarred.<br /><br />The movie is ridiculous in every way imaginable. Moore as Dolemite, is either funny, cool, or both. If you're on the lookout for a bad movie, you have found it with ""Dolemite.""","negative"
"I was subjected to this terrible excuse for a made for TV movie. I only watched it because I don't have cable and my only other choices were Golf, College Basketball, or local news. The plot is very generic and has no substance that I could see, not to mention it had a major flaw in my eyes. The main character, Dr. Sorensen, is a washed up astronomer who believes that an asteroid named ""Nemesis"" will strike Earth, causing all life to cease. He bases his belief on his discovery of cave paintings by an Aboriginee (I'm sure I spelled that one wrong). The paintings show an apparent timeline, showing significant events throughout history, such as the building of the Great Wall of China. All of the events are shown in perfect chronological order, and the very last picture on the timeline is Earth being destroyed. Now to me, if the painting showed things that had indeed happened, why would the great Doctor believe that he could somehow change what was going to happen? All that aside, the movie moved along with extreme formulaic precision. There was nothing in the movie that surprised me at all. The actors were not very good, and on a few occasions I just felt that they didn't even take the movie seriously to put forth enough effort to try to convince me that the characters were worth caring about. The whole movie was cliche ridden and a downright waste of time and money. I'd recommend Armageddon over this piece of crap any day. At least Armageddon has some good acting (compared to this), not to mention the eye candy that is Liv Tyler. Now that I think about it, Golf isn't that bad.......","negative"
"This is better than the early Cronenberg horror films, but nothing more than your basic what-is-real story. The videogame theme has been told before too. Nothing original is left except the weird Cronenberg atmosphere (which is not that strong here) with the amusing ual references and Shore's dark score. The story never grabs your full attention. It just flows forward event after event with boring pace. Rating 4/10.","negative"
"Okul""The School"" is a result of a new trend in Turkish cinema. Having used the same stories over and over again new generation directors finally come up with different ideas. Of course, it doesn't mean that they are all grand. I think Okul is one of them. It is supposed to be a scary movie but it is not. It is not successful on being scary either. So what is it? Actors are so average especially Deniz Akkaya is pretty annoying with the teacher role. I am sure it could have been better if it was tried on harder. Maybe concentrating on one topic such as making it scary or vice versa. But directors have missed the target this time. ** out of *****","negative"
"I was not expecting a classic, but at least a funny film. There were only a few scenes that makes you laugh but nothing more. You don't scare it is full of American teen-slasher cliches and you can guess what will happen easily.<br /><br />But it tells much about a senior student in a Turkish High-School. Pressure of Student Selection Exam (OSS) that 3-hour-exam determines which university you'll go and thinking about the exam when a ghost is after you is not exaggeration. The movie is bad. Don't waste your time to watch it.","negative"
"This short was director Del Lord's last and only Shemp short. The problem: It was quite weak and the cafe scene was pretty much a carbon copy of a Curly short ""Busy Buddies"" (1944). The interrogation scene was pretty funny, and the beginning part of the cafe part. But there are a lot of plotholes in this short. For example, why are the stooges hiding in the garbage can when the police come? In the remake, ""Of Cash And Hash""(1955), director Jules White fixes this and the reason for the stooges hiding in the garbage can is because there is a gunfight between the police and the armored car robbers. The scene in which Moe is having trouble with the oyster was done before with Curly in ""Dutiful But Dumb"" (1941). The spooky house part wasn't all that great except for the hilarious scene on the outside of the spooky house. To top it off, the ending had no sting to it. Rating: C-","negative"
"Contains Spoilers<br /><br />But if you weren't dropped on the head as a child and then used as a football then you'll agree with me that this is one of the worst and yet hilarious series ever made. Centreing round a woman who as a young girl was beaten by her father who also killed her mother, she spends her time drawing, but wait for it, then she becomes her superhero drawings and goes on to fight crime, therefore being ""drawn by pain"", so clever. The story itself is actually OK, but it's just how it's done, Jesse the writer and director has no idea how to write a script, just listen to a monologue featuring the 8 year old version of the hero and it sounds like it was written by a 30 year old man, while her dad, who sports a great moustache, just walks around the house all day while looking angry, just showing how bad the characterisation is, especially the bit where he gets angry in the first episode and begins repeating the phrase ""no more"" while holding his wife's head before killing her using the marble work surface. The following bang sound effect and just his terrible acting as all he can convey is angry just is brilliant, including after where he goes to beat his daughter using his belt which is all done with him moaning and looking angry in slow motion. The episodes themselves could contain easily a good clean script ranging over 5 minutes, but oh no Jesse doesn't want this. Little Jesse, is shitting out post modernism as if he'd just eaten Donnie Darko and then douched himself to death. Pointless camera jerks, all at weird angles, overly repeated lines and even pointless sequences just muddled up every now and again to fill the overlong episodes. In conclusion the idea isn't bad it's just how it's done, also there is a great character of a fat guy on a bench who doesn't come up enough and is great, i just wanna hug his Lil chubby cheeks cause they look so soft. The character development is non existent as the main character just says the first philosophical sounding thing that comes to her head although they all contradict one another. But all in all, mainly s**t<br /><br />Indiana Jones 4 however is much better, Type ""Jeeharv"" into you-tube as well, the results may make you weep at the beauty of the world also you'll hear a lot of cheap  jokes, mostly gay ones.","negative"
"First of all, the genre of this movie isn't comedy, it's more of a drama.<br /><br />I had low expectations on the movie, and still they didn't come up them. As some of the other reviews point out, there are some nice music in the movie. But if you want to listen to good music I suggest spend the time looking at some concert recording with Bon Jovi, or Mötley Crue, it'll be more quality time.<br /><br />Last, if you want to watch a GOOD movie in this rock'n'roll genre, I recommend ""Almost Famous"".","negative"
"80's sleazy (glam)rock is like 90's house music or current boybands: it's boring and has no ideas or ideals. The only thing that makes it a bit 'cult' nowadays is that it's a long time ago, so we can laugh at its sillyness. Too bad 'Rock Star' has no laughs at all, as it must be one of the most boring movies of recent years.<br /><br />Chris (Mark Wahlberg) is singer of a Steel Dragon tribute band. When he's kicked of the band at the same time the real Steel Dragon singer is kicked of as well, he becomes the next lead singer. You already know how this is gonna end up at that time, with Chris losing it with , drugs and r&r and forgetting about his long-time girlfriend/manager, Emily (Jennifer Aniston).<br /><br />There's way too much (boring) music in this standard formula-packed excuse for a movie and should be avoided for it at all cost. Watch the (over-rated, but still more fun) Almost Famous instead, or even better, a movie about real people playing real music having real emotions, That Thing You Do.<br /><br />What a stinker. 2/10.","negative"
"Well........how and where do I start to describe this utter nonsense? Imagine the morals of a cheesy Hollywood Western, throw in a lavish helping of the most trite soap opera storyline, and try to dupe the kids into thinking its cool by dressing it up to be about something 'contemporary'. This film is all package and absolutely no substance.<br /><br />It starts with promise......young men dreaming of becoming rockstars and engaging in the kind of excessive hero-worship everyone can laugh at. After that, it all goes downhill.....quicker than a bobsleigh with no brakes. The scene involving the first gig with Steel Dragon is one of the most pathetic pieces of 'cine kitsch' I have seen in a long time. The singer appears on stage for his debut and falls down some stairs.....will he get up and sing???......or will he stay there on the floor and not sing......who cares by now?? It gets worse, but I don't want to bore myself by having to remember it in all its excruciating detail. If you watch it after this review, its your own fault!","negative"
"This is the movie that is somewhat based on the exit of Rob Halford from British Metal Gods 'Judas Priest' and how the band replaced him with Ripper Owens, who used to front a Priest tribute band. Originally titled Metal God this movie could have been something great. Instead, someone in an office somewhere who knows little to nothing about metal music decided to water it down. From the title change of Metal God to the 'safe' middle of the road 'Rock Star' to the lame soundtrack this movie plays out badly. Having spent most of my life in a professional metal band I was really looking forward to seeing this, I was very let down by several points of the film. The soundtrack is very NOT metal for one, and the ending of the movie is lame as well. The movie does have a few bright spots in the writing and acting but as a whole, it fails in the end because...1)A movie based on a metal band should have a metal soundtrack. 2)There is NOTHING metal about Marky Mark or Jennifer Aniston. If Bon Jovi, Warrant, Def Leppard and Poison are your idea of 'heavy metal' go see this movie. If Iron Maiden, Judas Priest, Dio & Black Sabbath are your idea of metal see this movie for a good laugh.","negative"
"I don't know any idiotic rock'n'roll cliché not used in this movie. Ouffcourz , rock enroll life is only  drugs and parties and tons of supermodels trying to ride with you. Say it to stupid young boys. The filmmakers seemed to have read too much Guns'n'Roses or Motley Crue stories. I have seen everyday life of usual rock band closely and there are nothing to do with reality in this movie. If you are successful enough your life is touring touring touring. Its means that you are mostly in a bus and trying to sleep. Just sleep. Because you must be fresh, sober and clean in evenings. After live you have a little time to discharge your stage excitement. Then you have a bit time to have fun. But its not any luxury or dream. Artistically this film was zero. Stupid characters and idiotic dialogs. The ending of movie was funny -- main character left heavy metal band and formed a grunge band! Yeah, what a moral. Real 90s.","negative"
"No emotion. Bad music (and I am a reformed eighties metal guy, so I would be vulnerable to some good stuff.) Everything is half done. The brother is a parody, there is nothing to hold us in except to see what horror from the eighties they'll pull up next. The tour manager tries to bring a humanity to the thing but isn't given enough time. Wahlberg is okay and Aniston is slumming. We know she didn't need the money. Is this the only role she could fit into her summer break? Surely she must slap her forehead every time it pops up on VH1--which is only slightly less often than Ozzy does. It barely qualifies as a TV movie. It's just hard to believe that it was actually released theatrically.","negative"
"Here is another great film critics will love. The problem is that it is not a very good movie.<br /><br />The films premise is simple. Nine convicts escape a prison after the tenth one goes crazy and tells them where the treasure is.<br /><br />The first half has a lot of slapstick some of it very broad while the second half is a character driven descent into fantasy and melancholy.<br /><br />The two halves simply don't mix. Individual scenes do work very well (The guys crashing a friends house who has a new Filipino bride is hilarious While a later scene with the big guy working in the restaurant tugs at the heartstrings.) They simply don't mesh with each other.<br /><br />The movie as well is missing entire set-ups. One scene shows the guys desperately looking for change under a deserted vending machine to buy a snack. The very next scene has the whole crew in drag sitting down in a restaurant. Where did they get the dresses and wigs? (The crew includes both the big guy and a midget) How did they get all the clothes and money to buy the meal? And most puzzling is why are they in drag? They are clearly guys in drag and lets face it is there anything more memorable to witnesses than a big guy and a dwarf eating a meal dressed as women? I mention the big guy and the dwarf because besides the old guy everyone else seems to blend into each other. (In fact they wear matching white jumpsuits throughout most of the movie) The movie has very little character development in the first half and as a result the second half really lacks an emotional punch. As we are often trying to figure out who is who in their individual payoff scenes.<br /><br />Speaking of a drag the second half has all those wonderful sweeping camera shots and big emotional moments and great symbolism that makes a great film. It is also excruciatingly slow which makes for a boring movie.<br /><br />9 Souls is a big disappointment, the reviews gush about a great film and it's in there somewhere, good luck finding it yourself.","negative"
"The idea of nine stupid prisoners escaping and going on a road trip sounds pretty good for a movie. Especially because it's meant to be funny and I guess heart-warming in some weird way. The problem is, the movie was very rarely funny and often just seemed pointless and needlessly gross. It was as if jokes or interesting scenes were being set up again and again but no one bothered finishing any of them--there was just no payoff. Also, the movie was just brainless and had the crooks meandering across Japan even though they left so many crime victims alive that it's impossible to believe they wouldn't have been caught almost immediately--especially since they continued to keep using the same stolen camper for days on end. And as far as being gross goes, I just didn't need to see scene after scene after scene of guys peeing along the side of the road. Plus, believe it or not, there is a scene where four of the guys are out raping sheep!<br /><br />All in all, I really hated this movie. And it's a shame, as I almost always love Japanese films--just not poorly made and uninteresting ones like this one.","negative"
"Critics love this movie. I personally found it senseless and tasteless. This is the millionth time I've fallen into the ""critics love it"" trap and came out wishing someone would throw boiling hot water on my testicles because it was less painful than watching the movie. There are many scenes that are completely unnecessary. A warning to Animal lovers: Don't see this movie if you don't want to see sheep killed and molested.<br /><br />If you want to see a good Asian film, see Afrika. If you want to see a film about escaped convicts, see the Gene Wilder/Richard Pryor classic Stir Crazy. Avoid 9 Souls like the plague.","negative"
"You have to acknowledge Cimino's contribution to cinema. He gave us both the most over-rated film in history (The Deer Hunter) and the worst film in history (Heaven's Gate). And before you start with the 'It's bad but not the worst ever' let me explain. <br /><br />For 20+ years I listened to the critics and avoided ""Heaven's Gate""-actually this was not hard because you are hardly bombarded with opportunities to view this film. Then a few days after seeing the 'Final Cut: The Making and Unmaking of Heaven's Gate' documentary I stumbled on a used $9.99 DVD of the long version. My advice after 229 minutes is to seek out the most negative review ever written about this film (you will find a wide selection), and imagine that the reviewer is Cimino's devoted mother and that she is doing everything she can to put a positive slant on her dear son's movie. Then you will have an idea of just how big a mess Cimino made.<br /><br />While pretty much everything is wrong with this film, what ultimately tips the scale to make it the worse ever (and a classic 'less than zero' example) is its shameless distortion of history. Although the cattlemen's association did send a group of regulators/gunmen to Johnson County and did have a list of targeted names, the actual facts of an interesting historical event are hopelessly exaggerated. On the morning of April 9, 1892, Nick Ray and Nate Champion were besieged and eventually killed by an army of about 50 cattlemen and Texas hired guns who had come to Johnson County to clean out ""rustlers."" The citizens of the county then besieged the regulators who finally were arrested (or rescued) by the Army. Women did not actively participate in the fighting and aside from Ray and Champion there were minimal casualties. After all, these were sieges not assaults-and there were not wagons of immigrants riding in circles around the encampment of regulations (early westerns to the contrary this was a film making device and not an actual tactic of the Indians). And weeks prior to the arrival of the regulators a number of Johnson County residents were hanged without trial including Jim Averell, the keeper of a modest road ranch, and his wife Ella Watson (who Cimino resurrects as his two leads and he even shows Averell living to a ripe old age). <br /><br />There is no movie-making sin greater than fictionalizing history, if you are going to play fast and loose with historical facts, then change the names and locations to protect the unsuspecting audience members who might go away from a film believing what they saw actually happened. Fortunately so few people saw this film that the damage was minimal. Perhaps it is harsh to blame Cimino for his distortion of history. He could probably escape blame anyway with an insanity defense-the film provides plenty of support. If Cimino was insane during the production of Heaven's Gate it would explain a lot of things. But my vote goes to 'lack of directing talent' instead of insanity.<br /><br />There are some good things about Heaven's Gate. You can actually see on the screen where some of the huge budget went; expensive sets-beautiful epic camera shots-artful dance sequences. Isabelle Huppert (a strange casting choice that actually worked) gives an agreeable and likable performance although most of her scenes are extremely boring (that tends to happen when the director forgets to give the viewer any reason to care about the characters). The dialogue is generally solid if rather ordinary.<br /><br />But don't fall for the crap that this film experiments with storytelling by intermixing carefully crafted moments of character interaction with textured pageant-like explosions of communal action. This implies that there was a method to Cimino madness. 'Experiments' is another word for when a filmmaker gets so lost in his project that a coherent story is no longer possible. The simple fact is that there is no evidence Cimino storyboarded a single scene or made any attempt at control or organization. What it looks like is that he just turned his DP loose to stage action and to get an endless selection of colorful shots-1.5 million feet of loosely staged scenes. Then he tried (without success) to pare this down and fit everything together in post-production. <br /><br />The final battle scene is genuinely hilarious as babushka wearing townswomen (perhaps borrowed from a 'Fiddler On The Roof' touring company) throw countless sticks of dynamite at the regulators. Unfortunately each explosive falls just short of the target and explodes harmlessly. After you see this happen 50-60 times you can relate to the woman (the one who looks like something out of 'The Grapes of Wrath') who puts a huge gun in her mouth and pulls the trigger. This is probably what Cimino's mother did after writing that review.<br /><br />So believe what you have been hearing about this film since 1980. It is a sloppy, disconnected, poorly paced, and historically distorted mess. Of value only as a 'how not to make a film' example for film historians and as a source of amusement to those knowledgeable about the actual history of the American west.","negative"
"I watched this last nite with an open mind. Sorry to say it is still bad. first, the movie is too noisey and you can't hear what people are saying. The accents are bad especially Richard Masur. What is the French chick doing in this film ??? Miscasting at its worst. Walken's makeup is strange. The Harvard scene is useless and not needed. Kristoferson's character is unlikeable and I wanted him to get killed and go away. Meanwhile, the Walken character gets killed too early and easily ( despite the makeup). The settlers are all stupid. GET ORGANIZED you bunch of hicks, people are coming to kill you !!!!! John Hurts character provides some humor buts thats all.<br /><br />I have nothing good to say about this excessive piece of crap. The only good thing is it ruined the director's career and killed United Artists.<br /><br />Still Crap after all these years.","negative"
"I have just recently seen Heaven's Gate. After i watched this 3 hr 40 min epic western that's not a western, i read the book by Steven Bach. After considering all events and the movie itself, i still think this movie is a complete waste of time. I believe that when someone tells you to watch it, they are, in fact, trying to bore you to death. If for some reason you can enjoy this self indulgent over thought truely bad movie, i have to ask why. Though this isn't a reason to hate it, it is historically way off. It pretends to be about a situation that happened in Wyoming called the Johnson County War. Simply, the cattle barrons of the time wanted to kill all cattle thieves and claimed they were all immagrants. You find that you simply do not care about these people and hope they all get killed because at least then, something would happen. Everybody in the movie talks about things that happen, and it is never shown. After you sit though this giant waste of time you wonder how someone could actually make a 4 hr epic in which nothing happens. Oh and by the way the Johnson County war was not a war, it never happened. The Johnson County war, in fact, was called that because it almost happened, in actual fact, 2 people died. I can't warn you enough off this movie. However, if you're like me the, the idea of watching a movie that ruined careers and put United Artists on the ""for sale"" lot, sounds like an interesting case to study, then by all means, watch this terrible, narsisistic, movie with no sub-text, and a lot of photography.(which is lovely sometimes)","negative"
